frame,time_sec,student_name,behavior,confidence,duration_sec
187,6.23,Unknown,sleeping,0.966,2.0
187,6.23,Hassan,reading,0.707,2.0
187,6.23,Haris,looking_away,0.533,1.2
187,6.23,Unknown,looking_away,0.467,1.8
187,6.23,Asrar,writing,0.436,2.0
187,6.23,Rizwan,looking_away,0.407,1.3
187,6.23,Hassan,reading,0.349,2.0
187,6.23,Hassan,reading,0.34,2.0
188,6.27,Unknown,sleeping,0.97,2.0
188,6.27,Unknown,looking_away,0.682,1.9
188,6.27,Hassan,reading,0.664,2.0
188,6.27,Haris,looking_away,0.582,1.3
188,6.27,Asrar,writing,0.448,1.7
188,6.27,Hassan,reading,0.405,2.0
188,6.27,Muneeb,looking_away,0.308,2.0
188,6.27,Hassan,reading,0.306,2.0
188,6.27,Rizwan,looking_away,0.28,1.3
189,6.3,Unknown,sleeping,0.974,2.0
189,6.3,Haris,looking_away,0.581,1.3
189,6.3,Unknown,looking_away,0.574,1.9
189,6.3,Hassan,reading,0.52,2.0
189,6.3,Asrar,writing,0.487,1.7
189,6.3,Hassan,reading,0.403,2.0
190,6.33,Unknown,sleeping,0.976,2.0
190,6.33,Haris,looking_away,0.692,1.3
190,6.33,Unknown,looking_away,0.606,1.9
190,6.33,Hassan,reading,0.511,2.0
190,6.33,Asrar,writing,0.487,1.7
190,6.33,Muneeb,looking_away,0.41,2.0
190,6.33,Haris,looking_away,0.339,1.3
191,6.37,Unknown,sleeping,0.973,2.0
191,6.37,Muneeb,looking_away,0.878,2.0
191,6.37,Unknown,looking_away,0.647,2.0
191,6.37,Hassan,reading,0.624,2.0
191,6.37,Haris,looking_away,0.615,1.4
191,6.37,Asrar,writing,0.485,1.8
191,6.37,Haris,looking_away,0.331,1.4
192,6.4,Unknown,sleeping,0.971,2.0
192,6.4,Muneeb,looking_away,0.867,2.0
192,6.4,Unknown,looking_away,0.707,2.0
192,6.4,Hassan,reading,0.516,2.0
192,6.4,Asrar,writing,0.487,1.8
192,6.4,Haris,looking_away,0.369,1.4
192,6.4,Rizwan,looking_away,0.266,1.5
193,6.43,Unknown,sleeping,0.967,2.0
193,6.43,Muneeb,looking_away,0.78,2.0
193,6.43,Unknown,looking_away,0.756,2.0
193,6.43,Haris,looking_away,0.663,1.4
193,6.43,Asrar,writing,0.487,1.8
193,6.43,Hassan,reading,0.46,2.0
193,6.43,Haris,looking_away,0.362,1.4
194,6.47,Unknown,sleeping,0.952,2.0
194,6.47,Unknown,looking_away,0.709,2.0
194,6.47,Muneeb,looking_away,0.644,2.0
194,6.47,Haris,looking_away,0.553,1.5
194,6.47,Haris,looking_away,0.412,1.5
194,6.47,Hassan,reading,0.396,2.0
194,6.47,Asrar,writing,0.393,1.9
194,6.47,Rizwan,looking_away,0.253,1.5
195,6.5,Unknown,sleeping,0.952,2.0
195,6.5,Unknown,looking_away,0.728,1.8
195,6.5,Muneeb,looking_away,0.701,2.0
195,6.5,Haris,looking_away,0.491,1.5
195,6.5,Haris,looking_away,0.491,1.5
195,6.5,Unknown,writing,0.399,2.0
195,6.5,Asrar,writing,0.389,1.9
195,6.5,Rizwan,looking_away,0.277,1.6
195,6.5,Hassan,reading,0.268,2.0
196,6.53,Unknown,sleeping,0.947,2.0
196,6.53,Unknown,looking_away,0.797,1.9
196,6.53,Muneeb,looking_away,0.704,2.0
196,6.53,Haris,looking_away,0.462,1.5
196,6.53,Asrar,writing,0.407,1.9
196,6.53,Unknown,writing,0.364,2.0
196,6.53,Hassan,reading,0.36,2.0
196,6.53,Haris,looking_away,0.328,1.5
196,6.53,Rizwan,looking_away,0.308,1.6
197,6.57,Unknown,sleeping,0.948,2.0
197,6.57,Muneeb,looking_away,0.753,2.0
197,6.57,Haris,looking_away,0.545,1.6
197,6.57,Unknown,writing,0.524,2.0
197,6.57,Asrar,writing,0.422,2.0
197,6.57,Rizwan,looking_away,0.303,1.6
197,6.57,Haris,looking_away,0.281,1.6
198,6.6,Unknown,sleeping,0.94,2.0
198,6.6,Unknown,looking_away,0.726,1.9
198,6.6,Haris,looking_away,0.593,1.6
198,6.6,Asrar,writing,0.443,2.0
198,6.6,Unknown,writing,0.44,2.0
198,6.6,Rizwan,looking_away,0.293,1.7
198,6.6,Muneeb,looking_away,0.261,2.0
199,6.63,Unknown,sleeping,0.937,2.0
199,6.63,Unknown,looking_away,0.671,2.0
199,6.63,Muneeb,looking_away,0.648,2.0
199,6.63,Unknown,writing,0.635,2.0
199,6.63,Haris,looking_away,0.537,1.6
199,6.63,Asrar,writing,0.404,2.0
200,6.67,Unknown,sleeping,0.895,2.0
200,6.67,Muneeb,looking_away,0.684,2.0
200,6.67,Hassan,reading,0.547,2.0
200,6.67,Haris,looking_away,0.522,1.7
200,6.67,Asrar,writing,0.417,2.0
201,6.7,Unknown,sleeping,0.865,2.0
201,6.7,Hassan,reading,0.557,2.0
201,6.7,Asrar,writing,0.494,2.0
201,6.7,Haris,looking_away,0.485,1.7
201,6.7,Muneeb,looking_away,0.432,2.0
202,6.73,Unknown,sleeping,0.86,2.0
202,6.73,Muneeb,looking_away,0.712,2.0
202,6.73,Hassan,reading,0.672,2.0
202,6.73,Haris,looking_away,0.537,1.7
202,6.73,Asrar,writing,0.529,2.0
203,6.77,Unknown,sleeping,0.803,2.0
203,6.77,Hassan,reading,0.736,2.0
203,6.77,Asrar,writing,0.637,2.0
203,6.77,Muneeb,looking_away,0.555,2.0
203,6.77,Haris,looking_away,0.475,1.8
203,6.77,Unknown,looking_away,0.333,2.0
203,6.77,Hassan,reading,0.261,2.0
204,6.8,Hassan,reading,0.784,2.0
204,6.8,Unknown,sleeping,0.662,2.0
204,6.8,Asrar,writing,0.643,2.0
204,6.8,Muneeb,looking_away,0.585,2.0
204,6.8,Unknown,looking_away,0.505,2.0
204,6.8,Haris,looking_away,0.49,1.8
205,6.83,Hassan,reading,0.826,2.0
205,6.83,Asrar,writing,0.565,2.0
205,6.83,Haris,looking_away,0.51,1.8
205,6.83,Muneeb,looking_away,0.414,2.0
205,6.83,Unknown,looking_away,0.385,2.0
205,6.83,Unknown,sleeping,0.333,2.0
205,6.83,Rizwan,looking_away,0.291,1.9
205,6.83,Hassan,reading,0.287,2.0
206,6.87,Hassan,reading,0.826,2.0
206,6.87,Muneeb,looking_away,0.759,2.0
206,6.87,Haris,looking_away,0.615,1.9
206,6.87,Asrar,writing,0.604,2.0
206,6.87,Muneeb,looking_away,0.539,2.0
206,6.87,Unknown,sleeping,0.436,2.0
206,6.87,Rizwan,looking_away,0.315,1.9
207,6.9,Hassan,reading,0.85,2.0
207,6.9,Unknown,sleeping,0.846,2.0
207,6.9,Muneeb,looking_away,0.754,2.0
207,6.9,Haris,looking_away,0.7,1.9
207,6.9,Asrar,writing,0.611,2.0
207,6.9,Rizwan,looking_away,0.386,2.0
207,6.9,Muneeb,looking_away,0.271,2.0
208,6.93,Unknown,sleeping,0.895,2.0
208,6.93,Hassan,reading,0.858,2.0
208,6.93,Muneeb,looking_away,0.827,2.0
208,6.93,Haris,looking_away,0.73,1.9
208,6.93,Asrar,writing,0.687,2.0
208,6.93,Muneeb,looking_away,0.477,2.0
208,6.93,Rizwan,looking_away,0.373,2.0
208,6.93,Haris,looking_away,0.323,1.9
209,6.97,Unknown,sleeping,0.922,2.0
209,6.97,Hassan,reading,0.912,2.0
209,6.97,Asrar,writing,0.81,2.0
209,6.97,Haris,looking_away,0.759,2.0
209,6.97,Muneeb,looking_away,0.727,2.0
209,6.97,Rizwan,looking_away,0.452,2.0
209,6.97,Muneeb,looking_away,0.413,2.0
209,6.97,Haris,looking_away,0.35,2.0
210,7.0,Unknown,sleeping,0.955,2.0
210,7.0,Hassan,reading,0.888,2.0
210,7.0,Muneeb,looking_away,0.873,2.0
210,7.0,Asrar,writing,0.785,2.0
210,7.0,Haris,looking_away,0.732,2.0
210,7.0,Haris,looking_away,0.378,2.0
210,7.0,Rizwan,looking_away,0.336,2.0
211,7.03,Unknown,sleeping,0.943,2.0
211,7.03,Hassan,reading,0.92,2.0
211,7.03,Muneeb,looking_away,0.837,2.0
211,7.03,Asrar,writing,0.755,2.0
211,7.03,Haris,looking_away,0.68,2.0
211,7.03,Haris,looking_away,0.456,2.0
211,7.03,Rizwan,looking_away,0.277,2.0
212,7.07,Unknown,sleeping,0.966,2.0
212,7.07,Hassan,writing,0.939,1.9
212,7.07,Muneeb,looking_away,0.811,2.0
212,7.07,Asrar,writing,0.78,2.0
212,7.07,Haris,looking_away,0.637,2.0
212,7.07,Haris,looking_away,0.481,2.0
213,7.1,Unknown,sleeping,0.972,2.0
213,7.1,Hassan,writing,0.935,1.9
213,7.1,Asrar,writing,0.742,2.0
213,7.1,Muneeb,looking_away,0.676,2.0
213,7.1,Haris,looking_away,0.496,2.0
213,7.1,Haris,looking_away,0.491,2.0
213,7.1,Rizwan,looking_away,0.305,1.5
214,7.13,Unknown,sleeping,0.979,2.0
214,7.13,Hassan,writing,0.936,2.0
214,7.13,Asrar,writing,0.764,2.0
214,7.13,Haris,looking_away,0.528,2.0
214,7.13,Haris,looking_away,0.447,2.0
214,7.13,Rizwan,looking_away,0.393,1.5
214,7.13,Muneeb,hand_raising,0.36,0.8
214,7.13,Muneeb,looking_away,0.261,2.0
215,7.17,Unknown,sleeping,0.977,2.0
215,7.17,Hassan,writing,0.946,2.0
215,7.17,Asrar,writing,0.793,2.0
215,7.17,Haris,looking_away,0.512,2.0
215,7.17,Rizwan,looking_away,0.472,1.5
215,7.17,Haris,looking_away,0.452,2.0
215,7.17,Muneeb,hand_raising,0.328,0.8
216,7.2,Unknown,sleeping,0.974,2.0
216,7.2,Hassan,writing,0.946,2.0
216,7.2,Asrar,writing,0.765,2.0
216,7.2,Haris,looking_away,0.622,2.0
216,7.2,Haris,looking_away,0.568,2.0
216,7.2,Rizwan,looking_away,0.51,1.6
216,7.2,Muneeb,hand_raising,0.27,0.9
217,7.23,Unknown,sleeping,0.977,2.0
217,7.23,Hassan,writing,0.937,2.0
217,7.23,Asrar,writing,0.815,2.0
217,7.23,Rizwan,looking_away,0.532,1.6
217,7.23,Haris,looking_away,0.52,2.0
217,7.23,Haris,looking_away,0.493,2.0
217,7.23,Muneeb,hand_raising,0.293,0.9
218,7.27,Unknown,sleeping,0.981,2.0
218,7.27,Hassan,writing,0.952,2.0
218,7.27,Asrar,writing,0.716,2.0
218,7.27,Rizwan,looking_away,0.64,1.6
218,7.27,Haris,looking_away,0.466,2.0
218,7.27,Muneeb,hand_raising,0.251,0.9
219,7.3,Unknown,sleeping,0.979,2.0
219,7.3,Hassan,writing,0.926,2.0
219,7.3,Asrar,writing,0.752,2.0
219,7.3,Rizwan,looking_away,0.716,1.7
219,7.3,Haris,looking_away,0.625,2.0
219,7.3,Haris,looking_away,0.49,2.0
220,7.33,Unknown,sleeping,0.974,2.0
220,7.33,Hassan,writing,0.919,2.0
220,7.33,Rizwan,looking_away,0.827,1.7
220,7.33,Asrar,writing,0.745,2.0
220,7.33,Haris,looking_away,0.649,2.0
220,7.33,Haris,looking_away,0.477,2.0
220,7.33,Hassan,writing,0.329,2.0
220,7.33,Muneeb,hand_raising,0.283,1.0
221,7.37,Unknown,sleeping,0.971,2.0
221,7.37,Hassan,writing,0.936,2.0
221,7.37,Rizwan,looking_away,0.801,1.7
221,7.37,Asrar,writing,0.694,2.0
221,7.37,Haris,looking_away,0.635,2.0
221,7.37,Haris,looking_away,0.428,2.0
221,7.37,Muneeb,hand_raising,0.388,1.0
221,7.37,Hassan,writing,0.321,2.0
222,7.4,Unknown,sleeping,0.973,2.0
222,7.4,Hassan,writing,0.929,2.0
222,7.4,Rizwan,looking_away,0.792,1.8
222,7.4,Asrar,writing,0.753,2.0
222,7.4,Haris,looking_away,0.629,2.0
222,7.4,Haris,looking_away,0.476,2.0
222,7.4,Muneeb,hand_raising,0.373,1.1
222,7.4,Hassan,writing,0.367,2.0
223,7.43,Unknown,sleeping,0.979,2.0
223,7.43,Hassan,writing,0.898,2.0
223,7.43,Asrar,writing,0.81,2.0
223,7.43,Rizwan,looking_away,0.792,1.8
223,7.43,Haris,looking_away,0.673,2.0
223,7.43,Muneeb,hand_raising,0.606,1.1
223,7.43,Haris,looking_away,0.432,2.0
223,7.43,Hassan,writing,0.416,2.0
224,7.47,Unknown,sleeping,0.978,2.0
224,7.47,Hassan,writing,0.922,2.0
224,7.47,Asrar,writing,0.799,2.0
224,7.47,Rizwan,looking_away,0.792,1.8
224,7.47,Muneeb,hand_raising,0.679,1.1
224,7.47,Haris,looking_away,0.635,2.0
224,7.47,Hassan,writing,0.486,2.0
224,7.47,Haris,looking_away,0.414,2.0
225,7.5,Unknown,sleeping,0.982,2.0
225,7.5,Hassan,writing,0.893,2.0
225,7.5,Rizwan,looking_away,0.821,1.9
225,7.5,Asrar,writing,0.798,2.0
225,7.5,Haris,looking_away,0.658,2.0
225,7.5,Muneeb,hand_raising,0.656,1.2
225,7.5,Hassan,writing,0.472,2.0
225,7.5,Haris,looking_away,0.257,2.0
226,7.53,Unknown,sleeping,0.984,2.0
226,7.53,Hassan,writing,0.884,2.0
226,7.53,Asrar,writing,0.786,2.0
226,7.53,Rizwan,looking_away,0.75,1.9
226,7.53,Muneeb,hand_raising,0.672,1.2
226,7.53,Haris,looking_away,0.547,2.0
226,7.53,Hassan,writing,0.358,2.0
226,7.53,Haris,looking_away,0.291,2.0
227,7.57,Unknown,sleeping,0.98,2.0
227,7.57,Hassan,writing,0.882,2.0
227,7.57,Rizwan,looking_away,0.729,1.9
227,7.57,Asrar,writing,0.719,2.0
227,7.57,Muneeb,hand_raising,0.658,1.2
227,7.57,Haris,looking_away,0.562,2.0
227,7.57,Hassan,writing,0.394,2.0
227,7.57,Haris,looking_away,0.385,2.0
228,7.6,Unknown,sleeping,0.98,2.0
228,7.6,Hassan,writing,0.871,2.0
228,7.6,Muneeb,hand_raising,0.684,1.3
228,7.6,Rizwan,looking_away,0.683,2.0
228,7.6,Asrar,writing,0.612,2.0
228,7.6,Haris,reading,0.512,1.2
228,7.6,Haris,reading,0.407,1.2
228,7.6,Hassan,writing,0.39,2.0
229,7.63,Unknown,sleeping,0.98,2.0
229,7.63,Hassan,writing,0.894,2.0
229,7.63,Muneeb,hand_raising,0.674,1.3
229,7.63,Rizwan,looking_away,0.598,2.0
229,7.63,Asrar,writing,0.58,2.0
229,7.63,Haris,reading,0.419,1.2
229,7.63,Haris,reading,0.371,1.2
229,7.63,Hassan,writing,0.364,2.0
230,7.67,Unknown,sleeping,0.983,2.0
230,7.67,Hassan,writing,0.904,2.0
230,7.67,Muneeb,hand_raising,0.656,1.3
230,7.67,Rizwan,looking_away,0.569,2.0
230,7.67,Haris,reading,0.5,1.3
230,7.67,Hassan,writing,0.408,2.0
230,7.67,Haris,reading,0.397,1.3
230,7.67,Asrar,writing,0.387,2.0
231,7.7,Unknown,sleeping,0.982,2.0
231,7.7,Hassan,writing,0.906,2.0
231,7.7,Muneeb,hand_raising,0.718,1.4
231,7.7,Rizwan,looking_away,0.622,2.0
231,7.7,Hassan,writing,0.555,2.0
231,7.7,Haris,reading,0.551,1.3
231,7.7,Haris,reading,0.405,1.3
231,7.7,Asrar,writing,0.299,2.0
232,7.73,Unknown,sleeping,0.98,2.0
232,7.73,Hassan,writing,0.9,2.0
232,7.73,Muneeb,hand_raising,0.715,1.4
232,7.73,Haris,reading,0.619,1.3
232,7.73,Rizwan,looking_away,0.583,2.0
232,7.73,Hassan,writing,0.525,2.0
232,7.73,Haris,reading,0.45,1.3
232,7.73,Asrar,writing,0.274,2.0
233,7.77,Unknown,sleeping,0.982,2.0
233,7.77,Hassan,writing,0.891,2.0
233,7.77,Muneeb,hand_raising,0.669,1.4
233,7.77,Hassan,writing,0.621,2.0
233,7.77,Haris,reading,0.614,1.4
233,7.77,Rizwan,looking_away,0.597,2.0
233,7.77,Haris,reading,0.424,1.4
234,7.8,Unknown,sleeping,0.979,2.0
234,7.8,Hassan,writing,0.889,2.0
234,7.8,Muneeb,hand_raising,0.647,1.5
234,7.8,Haris,reading,0.64,1.4
234,7.8,Rizwan,looking_away,0.58,2.0
234,7.8,Hassan,writing,0.545,2.0
234,7.8,Haris,reading,0.389,1.4
234,7.8,Asrar,writing,0.261,2.0
235,7.83,Unknown,sleeping,0.979,2.0
235,7.83,Hassan,writing,0.883,2.0
235,7.83,Muneeb,hand_raising,0.68,1.5
235,7.83,Haris,reading,0.63,1.4
235,7.83,Hassan,writing,0.628,2.0
235,7.83,Rizwan,looking_away,0.624,2.0
235,7.83,Haris,reading,0.36,1.4
236,7.87,Unknown,sleeping,0.98,2.0
236,7.87,Hassan,writing,0.853,2.0
236,7.87,Muneeb,hand_raising,0.694,1.5
236,7.87,Haris,reading,0.683,1.5
236,7.87,Hassan,writing,0.655,2.0
236,7.87,Rizwan,looking_away,0.613,2.0
236,7.87,Haris,reading,0.352,1.5
237,7.9,Unknown,sleeping,0.98,2.0
237,7.9,Hassan,writing,0.778,2.0
237,7.9,Muneeb,hand_raising,0.694,1.6
237,7.9,Haris,reading,0.62,1.5
237,7.9,Rizwan,looking_away,0.46,2.0
237,7.9,Haris,reading,0.347,1.5
238,7.93,Unknown,sleeping,0.98,2.0
238,7.93,Hassan,writing,0.792,2.0
238,7.93,Muneeb,hand_raising,0.712,1.6
238,7.93,Haris,reading,0.628,1.5
238,7.93,Rizwan,looking_board,0.486,0.8
238,7.93,Haris,reading,0.303,1.5
239,7.97,Unknown,sleeping,0.981,2.0
239,7.97,Hassan,writing,0.832,2.0
239,7.97,Muneeb,hand_raising,0.698,1.6
239,7.97,Haris,reading,0.509,1.6
239,7.97,Rizwan,looking_board,0.364,0.9
239,7.97,Haris,reading,0.336,1.6
240,8.0,Unknown,sleeping,0.979,2.0
240,8.0,Hassan,writing,0.875,2.0
240,8.0,Muneeb,hand_raising,0.687,1.7
240,8.0,Hassan,writing,0.483,2.0
240,8.0,Hassan,writing,0.302,2.0
240,8.0,Rizwan,looking_board,0.252,0.9
241,8.03,Unknown,sleeping,0.979,2.0
241,8.03,Hassan,writing,0.892,2.0
241,8.03,Muneeb,hand_raising,0.695,1.7
241,8.03,Hassan,writing,0.477,2.0
242,8.07,Unknown,sleeping,0.981,2.0
242,8.07,Hassan,writing,0.929,2.0
242,8.07,Muneeb,hand_raising,0.673,1.7
242,8.07,Hassan,writing,0.539,2.0
242,8.07,Rizwan,looking_board,0.359,1.0
243,8.1,Unknown,sleeping,0.98,2.0
243,8.1,Hassan,writing,0.931,2.0
243,8.1,Muneeb,hand_raising,0.694,1.8
243,8.1,Hassan,writing,0.507,2.0
243,8.1,Hassan,writing,0.382,2.0
243,8.1,Rizwan,looking_board,0.31,1.0
244,8.13,Unknown,sleeping,0.981,2.0
244,8.13,Hassan,writing,0.939,2.0
244,8.13,Muneeb,hand_raising,0.7,1.8
244,8.13,Hassan,writing,0.527,2.0
244,8.13,Hassan,writing,0.365,2.0
244,8.13,Rizwan,looking_board,0.291,1.0
245,8.17,Unknown,sleeping,0.981,2.0
245,8.17,Hassan,writing,0.934,2.0
245,8.17,Muneeb,hand_raising,0.663,1.8
245,8.17,Hassan,writing,0.57,2.0
245,8.17,Rizwan,looking_board,0.431,1.1
245,8.17,Hassan,writing,0.421,2.0
246,8.2,Unknown,sleeping,0.98,2.0
246,8.2,Hassan,writing,0.934,2.0
246,8.2,Muneeb,hand_raising,0.712,1.9
246,8.2,Hassan,writing,0.622,2.0
246,8.2,Rizwan,looking_board,0.502,1.1
246,8.2,Hassan,writing,0.409,2.0
247,8.23,Unknown,sleeping,0.981,2.0
247,8.23,Hassan,writing,0.937,2.0
247,8.23,Muneeb,hand_raising,0.758,1.9
247,8.23,Hassan,writing,0.587,2.0
247,8.23,Hassan,writing,0.322,2.0
248,8.27,Unknown,sleeping,0.984,2.0
248,8.27,Hassan,writing,0.939,2.0
248,8.27,Muneeb,hand_raising,0.756,1.9
248,8.27,Hassan,writing,0.572,2.0
248,8.27,Rizwan,looking_board,0.39,1.2
249,8.3,Unknown,sleeping,0.984,2.0
249,8.3,Hassan,writing,0.939,2.0
249,8.3,Muneeb,hand_raising,0.777,2.0
249,8.3,Hassan,writing,0.649,2.0
249,8.3,Rizwan,looking_board,0.277,1.2
250,8.33,Unknown,sleeping,0.983,2.0
250,8.33,Hassan,writing,0.942,2.0
250,8.33,Muneeb,hand_raising,0.777,2.0
250,8.33,Hassan,writing,0.545,2.0
250,8.33,Rizwan,looking_board,0.468,1.2
251,8.37,Unknown,sleeping,0.983,2.0
251,8.37,Hassan,writing,0.94,2.0
251,8.37,Asrar,writing,0.82,2.0
251,8.37,Hassan,writing,0.539,2.0
251,8.37,Rizwan,looking_board,0.328,1.3
252,8.4,Unknown,sleeping,0.985,2.0
252,8.4,Hassan,writing,0.94,2.0
252,8.4,Asrar,writing,0.814,2.0
252,8.4,Hassan,writing,0.67,2.0
252,8.4,Hassan,writing,0.599,2.0
252,8.4,Rizwan,looking_board,0.349,1.3
253,8.43,Unknown,sleeping,0.984,2.0
253,8.43,Hassan,writing,0.943,2.0
253,8.43,Muneeb,hand_raising,0.808,2.0
253,8.43,Hassan,writing,0.644,2.0
253,8.43,Rizwan,looking_board,0.362,1.3
253,8.43,Asrar,writing,0.275,2.0
254,8.47,Unknown,sleeping,0.985,2.0
254,8.47,Hassan,writing,0.939,2.0
254,8.47,Muneeb,hand_raising,0.864,2.0
254,8.47,Hassan,writing,0.603,2.0
254,8.47,Asrar,writing,0.387,2.0
254,8.47,Rizwan,looking_board,0.284,1.4
255,8.5,Unknown,sleeping,0.984,2.0
255,8.5,Hassan,writing,0.933,1.8
255,8.5,Muneeb,hand_raising,0.851,2.0
255,8.5,Hassan,writing,0.601,1.8
255,8.5,Muneeb,hand_raising,0.567,2.0
255,8.5,Asrar,writing,0.452,2.0
255,8.5,Yasir,mobile_use,0.398,0.5
255,8.5,Rizwan,looking_board,0.333,1.4
255,8.5,Hassan,writing,0.309,1.8
256,8.53,Unknown,sleeping,0.985,2.0
256,8.53,Hassan,writing,0.938,1.9
256,8.53,Muneeb,hand_raising,0.833,2.0
256,8.53,Hassan,writing,0.656,1.9
256,8.53,Yasir,mobile_use,0.448,0.5
256,8.53,Rizwan,looking_board,0.302,1.4
256,8.53,Asrar,writing,0.282,2.0
257,8.57,Unknown,sleeping,0.988,2.0
257,8.57,Hassan,writing,0.939,1.9
257,8.57,Muneeb,hand_raising,0.859,2.0
257,8.57,Hassan,writing,0.643,1.9
257,8.57,Yasir,mobile_use,0.445,0.6
257,8.57,Asrar,writing,0.356,2.0
257,8.57,Rizwan,looking_board,0.342,1.5
258,8.6,Unknown,sleeping,0.988,2.0
258,8.6,Hassan,writing,0.942,1.9
258,8.6,Muneeb,hand_raising,0.864,2.0
258,8.6,Hassan,writing,0.719,1.9
258,8.6,Asrar,writing,0.476,2.0
258,8.6,Yasir,mobile_use,0.379,0.6
258,8.6,Rizwan,looking_board,0.311,1.5
259,8.63,Unknown,sleeping,0.988,2.0
259,8.63,Hassan,writing,0.937,2.0
259,8.63,Muneeb,hand_raising,0.851,2.0
259,8.63,Hassan,writing,0.794,2.0
259,8.63,Hassan,writing,0.727,2.0
259,8.63,Asrar,writing,0.66,2.0
259,8.63,Yasir,mobile_use,0.431,0.6
259,8.63,Rizwan,looking_board,0.301,1.5
260,8.67,Unknown,sleeping,0.989,2.0
260,8.67,Hassan,writing,0.94,2.0
260,8.67,Hassan,writing,0.777,2.0
260,8.67,Hassan,writing,0.763,2.0
260,8.67,Muneeb,hand_raising,0.652,2.0
260,8.67,Asrar,writing,0.602,2.0
260,8.67,Yasir,mobile_use,0.491,0.7
260,8.67,Rizwan,looking_board,0.327,1.6
261,8.7,Unknown,sleeping,0.989,2.0
261,8.7,Hassan,writing,0.942,2.0
261,8.7,Muneeb,hand_raising,0.826,2.0
261,8.7,Hassan,writing,0.775,2.0
261,8.7,Asrar,writing,0.676,2.0
261,8.7,Yasir,mobile_use,0.598,0.7
261,8.7,Hassan,writing,0.552,2.0
261,8.7,Rizwan,looking_board,0.345,1.6
262,8.73,Unknown,sleeping,0.989,2.0
262,8.73,Hassan,writing,0.943,2.0
262,8.73,Hassan,writing,0.787,2.0
262,8.73,Asrar,writing,0.739,2.0
262,8.73,Muneeb,hand_raising,0.716,2.0
262,8.73,Yasir,mobile_use,0.61,0.7
262,8.73,Hassan,writing,0.456,2.0
262,8.73,Rizwan,looking_board,0.414,1.6
263,8.77,Unknown,sleeping,0.99,2.0
263,8.77,Hassan,writing,0.943,2.0
263,8.77,Muneeb,hand_raising,0.748,2.0
263,8.77,Hassan,writing,0.741,2.0
263,8.77,Asrar,writing,0.735,2.0
263,8.77,Rizwan,looking_board,0.444,1.7
263,8.77,Yasir,mobile_use,0.336,0.8
264,8.8,Unknown,sleeping,0.989,2.0
264,8.8,Hassan,reading,0.951,2.0
264,8.8,Muneeb,hand_raising,0.78,2.0
264,8.8,Hassan,reading,0.735,2.0
264,8.8,Asrar,writing,0.611,2.0
264,8.8,Yasir,mobile_use,0.575,0.8
264,8.8,Rizwan,looking_board,0.403,1.7
264,8.8,Hassan,reading,0.298,2.0
265,8.83,Unknown,sleeping,0.988,2.0
265,8.83,Hassan,reading,0.954,1.5
265,8.83,Muneeb,hand_raising,0.853,2.0
265,8.83,Hassan,reading,0.743,1.5
265,8.83,Asrar,writing,0.525,2.0
265,8.83,Hassan,reading,0.469,1.5
265,8.83,Yasir,mobile_use,0.445,0.8
265,8.83,Rizwan,looking_board,0.348,1.7
266,8.87,Unknown,sleeping,0.984,2.0
266,8.87,Hassan,reading,0.957,1.5
266,8.87,Muneeb,hand_raising,0.915,2.0
266,8.87,Hassan,reading,0.729,1.5
266,8.87,Hassan,reading,0.58,1.5
266,8.87,Asrar,writing,0.513,2.0
266,8.87,Yasir,mobile_use,0.323,0.9
266,8.87,Rizwan,looking_board,0.301,1.8
267,8.9,Unknown,sleeping,0.983,2.0
267,8.9,Muneeb,hand_raising,0.951,2.0
267,8.9,Hassan,reading,0.95,1.6
267,8.9,Hassan,reading,0.687,1.6
267,8.9,Hassan,reading,0.586,1.6
267,8.9,Rizwan,looking_board,0.388,1.8
267,8.9,Yasir,mobile_use,0.286,0.9
268,8.93,Unknown,sleeping,0.98,2.0
268,8.93,Hassan,reading,0.951,1.6
268,8.93,Muneeb,hand_raising,0.885,2.0
268,8.93,Asrar,writing,0.647,2.0
268,8.93,Hassan,reading,0.622,1.6
268,8.93,Rizwan,looking_board,0.499,1.8
268,8.93,Yasir,mobile_use,0.374,0.9
269,8.97,Unknown,sleeping,0.983,2.0
269,8.97,Hassan,reading,0.939,1.6
269,8.97,Muneeb,hand_raising,0.854,2.0
269,8.97,Asrar,writing,0.621,2.0
269,8.97,Hassan,reading,0.604,1.6
269,8.97,Yasir,mobile_use,0.584,1.0
269,8.97,Rizwan,looking_board,0.551,1.9
270,9.0,Unknown,sleeping,0.979,2.0
270,9.0,Hassan,reading,0.948,1.7
270,9.0,Muneeb,hand_raising,0.839,2.0
270,9.0,Rizwan,looking_board,0.592,1.9
270,9.0,Hassan,reading,0.534,1.7
270,9.0,Yasir,mobile_use,0.508,1.0
270,9.0,Asrar,writing,0.419,2.0
271,9.03,Unknown,sleeping,0.979,2.0
271,9.03,Hassan,reading,0.94,1.7
271,9.03,Muneeb,hand_raising,0.872,2.0
271,9.03,Hassan,reading,0.661,1.7
271,9.03,Rizwan,looking_board,0.635,1.9
271,9.03,Yasir,mobile_use,0.583,1.0
271,9.03,Asrar,writing,0.39,2.0
272,9.07,Unknown,sleeping,0.977,2.0
272,9.07,Hassan,reading,0.945,1.7
272,9.07,Yasir,mobile_use,0.64,1.1
272,9.07,Hassan,reading,0.625,1.7
272,9.07,Muneeb,hand_raising,0.597,2.0
